date_time,T_room,P_room,CO2_raw,corr_int,corr_slope,temp,CO2_scaled,flow_rate,dTdt,fraction,ug_frac,ug_sum
3:19:35 PM,30.499,100.268,4.6,0,1,150.584505,4.6,35.5,3.438183,1,0.011969,0.011969
3:19:36 PM,30.499,100.268,4.6,0,1,150.620791,4.6,35.5,3.452889,1,0.013302,0.013302
3:19:37 PM,30.499,100.268,4.8,0,1,150.716983,4.8,35.5,3.47962,1,0.014647,0.014647
3:19:38 PM,30.499,100.268,4.9,0,1,150.702315,4.9,35.5,3.479097,1,0.016038,0.016038
3:19:39 PM,30.499,100.268,4.9,0,1,150.795653,4.9,35.5,3.492881,1,0.017471,0.017471
3:19:40 PM,30.499,100.267,5.4,0,1,150.809611,5.4,35.5,3.477701,1,0.018958,0.018958
3:19:41 PM,30.499,100.267,4.8,0,1,150.931906,4.8,35.5,3.539091,1,0.020372,0.020372
3:19:42 PM,30.499,100.267,4.6,0,1,150.982343,4.6,35.5,3.618938,1,0.021671,0.021671
3:19:43 PM,30.499,100.267,4.4,0,1,151.069072,4.4,35.5,3.593575,1,0.022948,0.022948
3:19:44 PM,30.499,100.267,4.2,0,1,151.056738,4.2,35.5,3.509764,1,0.0242,0.0242
3:19:45 PM,30.499,100.267,4.7,0,1,151.063358,4.7,35.5,3.49435,1,0.025469,0.025469
3:19:46 PM,30.499,100.267,4.7,0,1,151.101986,4.7,35.5,3.490741,1,0.026784,0.026784
3:19:47 PM,30.499,100.268,4.8,0,1,151.15314,4.8,35.5,3.368004,1,0.028084,0.028084
3:19:48 PM,30.499,100.268,4.9,0,1,151.196055,4.9,35.5,3.248157,1,0.02948,0.02948
3:19:49 PM,30.499,100.269,4.7,0,1,151.322136,4.7,35.5,3.173537,1,0.030873,0.030873
3:19:50 PM,30.499,100.269,4.2,0,1,151.318564,4.2,35.5,3.317276,1,0.032152,0.032152
3:19:51 PM,30.499,100.27,4.4,0,1,151.357193,4.4,35.5,3.309299,1,0.033398,0.033398
3:19:52 PM,30.499,100.27,4.5,0,1,151.417641,4.5,35.5,3.272687,1,0.034659,0.034659
3:19:53 PM,30.499,100.271,4.6,0,1,151.451273,4.6,35.5,3.289042,1,0.035913,0.035913
3:19:54 PM,30.499,100.271,4.4,0,1,151.509579,4.4,35.5,3.252192,1,0.037162,0.037162
3:19:55 PM,30.499,100.271,3.7,0,1,151.492241,3.7,35.5,3.168243,1,0.038325,0.038325
3:19:56 PM,30.498,100.271,4.4,0,1,151.706516,4.4,35.5,3.14089,1,0.039469,0.039469
3:19:57 PM,30.498,100.271,4.8,0,1,151.689701,4.8,35.5,3.064314,1,0.040778,0.040778
3:19:58 PM,30.498,100.271,5.1,0,1,151.805609,5.1,35.5,3.096052,1,0.04216,0.04216
3:19:59 PM,30.498,100.271,5.2,0,1,151.858207,5.2,35.5,3.056108,1,0.043611,0.043611
3:20:00 PM,30.498,100.271,4.6,0,1,151.930292,4.6,35.5,3.093256,1,0.044927,0.044927
3:20:01 PM,30.498,100.271,4.8,0,1,152.000426,4.8,35.5,3.164522,1,0.046226,0.046226
3:20:02 PM,30.498,100.271,4.7,0,1,152.045691,4.7,35.5,3.236184,1,0.047554,0.047554
3:20:03 PM,30.498,100.271,4.9,0,1,152.088811,4.9,35.5,3.25839,1,0.048919,0.048919
3:20:04 PM,30.498,100.271,4.8,0,1,152.197402,4.8,35.5,3.334611,1,0.050301,0.050301
3:20:05 PM,30.498,100.27,5.1,0,1,152.279695,5.1,35.5,3.303083,1,0.05171,0.05171
3:20:06 PM,30.498,100.269,5.3,0,1,152.265208,5.3,35.5,3.382386,1,0.053157,0.053157
3:20:07 PM,30.498,100.269,6.1,0,1,152.375428,6.1,35.5,3.423848,1,0.054794,0.054794
3:20:08 PM,30.498,100.268,5.5,0,1,152.384003,5.5,35.5,3.414044,1,0.056424,0.056424
3:20:09 PM,30.498,100.267,5.3,0,1,152.419078,5.3,35.5,3.481679,1,0.05793,0.05793
3:20:10 PM,30.498,100.266,5.3,0,1,152.466492,5.3,35.5,3.437733,1,0.059419,0.059419
3:20:11 PM,30.498,100.266,5.1,0,1,152.495657,5.1,35.5,3.448132,1,0.06089,0.06089
3:20:12 PM,30.498,100.265,5.5,0,1,152.610889,5.5,35.5,3.53952,1,0.062393,0.062393
3:20:13 PM,30.498,100.264,5.1,0,1,152.616086,5.1,35.5,3.579914,1,0.06386,0.06386
3:20:14 PM,30.498,100.265,5.4,0,1,152.638104,5.4,35.5,3.540192,1,0.065347,0.065347
3:20:15 PM,30.498,100.264,5.2,0,1,152.734896,5.2,35.5,3.4895,1,0.066878,0.066878
3:20:16 PM,30.498,100.264,4.7,0,1,152.775884,4.7,35.5,3.518255,1,0.068231,0.068231
3:20:17 PM,30.498,100.265,4.6,0,1,152.793425,4.6,35.5,3.372118,1,0.069524,0.069524
3:20:18 PM,30.498,100.265,4.7,0,1,152.887363,4.7,35.5,3.312353,1,0.070853,0.070853
3:20:19 PM,30.497,100.265,4.8,0,1,152.8897,4.8,35.5,3.266904,1,0.072181,0.072181
3:20:20 PM,30.497,100.265,4.4,0,1,152.984549,4.4,35.5,3.351865,1,0.073469,0.073469
