date_time,T_room,P_room,CO2_raw,corr_int,corr_slope,temp,CO2_scaled,flow_rate,dTdt,fraction,ug_frac,ug_sum
4:06:20 PM,30.365,100.045,2.2,0,1,150.641251,2.2,35.1,3.606299,1,0.003762,0.003762
4:06:21 PM,30.365,100.046,2.9,0,1,150.550992,2.9,35.1,3.548487,1,0.004481,0.004481
4:06:22 PM,30.365,100.046,2.8,0,1,150.71422,2.8,35.1,3.637499,1,0.005242,0.005242
4:06:23 PM,30.365,100.046,2.5,0,1,150.720855,2.5,35.1,3.646403,1,0.005926,0.005926
4:06:24 PM,30.365,100.046,2,0,1,150.859218,2,35.1,3.661225,1,0.006534,0.006534
4:06:25 PM,30.365,100.047,2.4,0,1,150.833629,2.4,35.1,3.686317,1,0.007102,0.007102
4:06:26 PM,30.365,100.047,2.5,0,1,150.942383,2.5,35.1,3.752774,1,0.007821,0.007821
4:06:27 PM,30.365,100.047,1.8,0,1,150.970815,1.8,35.1,3.838072,1,0.008428,0.008428
4:06:28 PM,30.365,100.047,1.6,0,1,151.082416,1.6,35.1,3.876656,1,0.008891,0.008891
4:06:29 PM,30.365,100.048,1.5,0,1,151.065593,1.5,35.1,3.83957,1,0.009314,0.009314
4:06:30 PM,30.365,100.048,1.3,0,1,151.13265,1.3,35.1,3.812152,1,0.009753,0.009753
4:06:31 PM,30.365,100.048,1.2,0,1,151.22222,1.2,35.1,3.8642,1,0.010096,0.010096
4:06:32 PM,30.365,100.048,1.2,0,1,151.242128,1.2,35.1,3.830053,1,0.010451,0.010451
4:06:33 PM,30.365,100.049,1.3,0,1,151.373882,1.3,35.1,3.799554,1,0.010833,0.010833
4:06:34 PM,30.365,100.049,1.2,0,1,151.367485,1.2,35.1,3.749644,1,0.011189,0.011189
4:06:35 PM,30.365,100.049,1.5,0,1,151.41915,1.5,35.1,3.711748,1,0.011609,0.011609
4:06:36 PM,30.364,100.049,1.7,0,1,151.505175,1.7,35.1,3.742532,1,0.012069,0.012069
4:06:37 PM,30.364,100.049,1.6,0,1,151.502331,1.6,35.1,3.690966,1,0.01253,0.01253
4:06:38 PM,30.364,100.048,1.7,0,1,151.575325,1.7,35.1,3.662841,1,0.013009,0.013009
4:06:39 PM,30.364,100.048,1.7,0,1,151.68174,1.7,35.1,3.611253,1,0.013517,0.013517
4:06:40 PM,30.364,100.048,1.8,0,1,151.777254,1.8,35.1,3.698132,1,0.013968,0.013968
4:06:41 PM,30.364,100.048,1.9,0,1,151.810674,1.9,35.1,3.613067,1,0.014485,0.014485
4:06:42 PM,30.364,100.047,2.2,0,1,151.95289,2.2,35.1,3.657019,1,0.015096,0.015096
4:06:43 PM,30.364,100.047,1.7,0,1,151.950756,1.7,35.1,3.629503,1,0.015579,0.015579
4:06:44 PM,30.364,100.047,1.9,0,1,152.014283,1.9,35.1,3.605423,1,0.016104,0.016104
4:06:45 PM,30.364,100.047,2.2,0,1,152.071176,2.2,35.1,3.55783,1,0.016702,0.016702
4:06:46 PM,30.364,100.047,1.7,0,1,152.138257,1.7,35.1,3.612149,1,0.017264,0.017264
4:06:47 PM,30.364,100.047,1.4,0,1,152.254177,1.4,35.1,3.61838,1,0.017687,0.017687
4:06:48 PM,30.364,100.047,1.6,0,1,152.299457,1.6,35.1,3.641773,1,0.018077,0.018077
4:06:49 PM,30.364,100.047,1.8,0,1,152.354931,1.8,35.1,3.729139,1,0.018572,0.018572
4:06:50 PM,30.363,100.047,1.5,0,1,152.360621,1.5,35.1,3.808747,1,0.019054,0.019054
4:06:51 PM,30.363,100.046,1.7,0,1,152.459716,1.7,35.1,3.695548,1,0.019555,0.019555
4:06:52 PM,30.363,100.046,1.1,0,1,152.492672,1.1,35.1,3.720699,1,0.019928,0.019928
4:06:53 PM,30.363,100.045,1.4,0,1,152.49718,1.4,35.1,3.697136,1,0.020285,0.020285
4:06:54 PM,30.363,100.045,1.6,0,1,152.634927,1.6,35.1,3.775052,1,0.020675,0.020675
4:06:55 PM,30.363,100.044,1.5,0,1,152.674526,1.5,35.1,3.801711,1,0.021164,0.021164
4:06:56 PM,30.363,100.044,1.6,0,1,152.734273,1.6,35.1,3.874246,1,0.021577,0.021577
4:06:57 PM,30.363,100.043,2,0,1,152.726921,2,35.1,3.839463,1,0.022085,0.022085
4:06:58 PM,30.363,100.042,2.6,0,1,152.772922,2.6,35.1,3.789681,1,0.022743,0.022743
4:06:59 PM,30.363,100.042,2.3,0,1,152.88958,2.3,35.1,3.788028,1,0.023417,0.023417
4:07:00 PM,30.363,100.042,1.8,0,1,152.922542,1.8,35.1,3.769323,1,0.024003,0.024003
4:07:01 PM,30.363,100.043,2.4,0,1,153.013596,2.4,35.1,3.760522,1,0.024606,0.024606
