date_time,T_room,P_room,CO2_raw,corr_int,corr_slope,temp,CO2_scaled,flow_rate,dTdt,fraction,ug_frac,ug_sum
1:18:34 PM,29.238,101.542,159.4,-3,0.997531,100.146408,162,35,4.690162,1,9.939675,9.939675
1:18:35 PM,29.238,101.542,159.7,-3,0.997531,100.263995,162.3,35,4.667612,1,9.98555,9.98555
1:18:36 PM,29.238,101.542,160.4,-3,0.997531,100.326517,163,35,4.608017,1,10.031585,10.031585
1:18:37 PM,29.238,101.542,160.6,-3,0.997531,100.417405,163.2,35,4.581784,1,10.077727,10.077727
1:18:38 PM,29.238,101.542,161.3,-3,0.997531,100.487497,163.9,35,4.560211,1,10.124006,10.124006
1:18:39 PM,29.238,101.542,161.5,-3,0.997531,100.541076,164.1,35,4.56752,1,10.170361,10.170361
1:18:40 PM,29.238,101.542,161.8,-3,0.997531,100.624813,164.4,35,4.663101,1,10.216827,10.216827
1:18:41 PM,29.238,101.542,162.1,-3,0.997531,100.682243,164.7,35,4.655795,1,10.263378,10.263378
1:18:42 PM,29.238,101.542,162,-3,0.997531,100.765983,164.6,35,4.709937,1,10.309979,10.309979
1:18:43 PM,29.238,101.542,161.8,-3,0.997531,100.814878,164.4,35,4.73138,1,10.356567,10.356567
1:18:44 PM,29.238,101.542,162.8,-3,0.997531,100.986783,165.4,35,4.774913,1,10.403233,10.403233
1:18:45 PM,29.238,101.542,162.9,-3,0.997531,101.031554,165.5,35,4.770917,1,10.450043,10.450043
1:18:46 PM,29.238,101.542,163.3,-3,0.997531,101.091058,165.9,35,4.762656,1,10.496936,10.496936
1:18:47 PM,29.238,101.542,164,-3,0.997531,101.199064,166.6,35,4.757082,1,10.544025,10.544025
1:18:48 PM,29.238,101.542,164.5,-3,0.997531,101.299628,167.1,35,4.748016,1,10.591283,10.591283
1:18:49 PM,29.238,101.542,165.7,-3,0.997531,101.288331,168.3,35,4.680236,1,10.638742,10.638742
1:18:50 PM,29.238,101.542,165.8,-3,0.997531,101.346752,168.4,35,4.634654,1,10.686404,10.686404
1:18:51 PM,29.238,101.542,166,-3,0.997531,101.49279,168.6,35,4.735906,1,10.734051,10.734051
1:18:52 PM,29.238,101.542,166.2,-3,0.997531,101.581665,168.8,35,4.725395,1,10.781835,10.781835
1:18:53 PM,29.238,101.542,166.7,-3,0.997531,101.697551,169.3,35,4.730317,1,10.829695,10.829695
1:18:54 PM,29.238,101.542,166.8,-3,0.997531,101.763556,169.4,35,4.683193,1,10.877658,10.877658
1:18:55 PM,29.238,101.542,167.1,-3,0.997531,101.811095,169.7,35,4.736454,1,10.925589,10.925589
1:18:56 PM,29.238,101.542,167.7,-3,0.997531,101.910595,170.3,35,4.772291,1,10.973791,10.973791
1:18:57 PM,29.238,101.542,168.2,-3,0.997531,101.999894,170.8,35,4.710121,1,11.022082,11.022082
1:18:58 PM,29.238,101.542,168.9,-3,0.997531,102.129169,171.5,35,4.792816,1,11.070523,11.070523
1:18:59 PM,29.238,101.541,168.9,-3,0.997531,102.169146,171.5,35,4.715598,1,11.119096,11.119096
1:19:00 PM,29.238,101.541,169,-3,0.997531,102.144885,171.6,35,4.640669,1,11.167646,11.167646
1:19:01 PM,29.238,101.542,169.2,-3,0.997531,102.194097,171.8,35,4.706281,1,11.216226,11.216226
1:19:02 PM,29.238,101.541,169.4,-3,0.997531,102.289198,172,35,4.712763,1,11.264898,11.264898
1:19:03 PM,29.238,101.541,169.7,-3,0.997531,102.430481,172.3,35,4.745055,1,11.313562,11.313562
1:19:04 PM,29.238,101.541,170,-3,0.997531,102.468116,172.6,35,4.775294,1,11.362352,11.362352
1:19:05 PM,29.238,101.541,170,-3,0.997531,102.622093,172.6,35,4.816775,1,11.411183,11.411183
1:19:06 PM,29.238,101.541,170.2,-3,0.997531,102.617962,172.8,35,4.838687,1,11.460043,11.460043
1:19:07 PM,29.238,101.541,171.1,-3,0.997531,102.727424,173.7,35,4.795245,1,11.509088,11.509088
1:19:08 PM,29.238,101.541,171.8,-3,0.997531,102.765062,174.4,35,4.717182,1,11.558371,11.558371
1:19:09 PM,29.238,101.541,171.9,-3,0.997531,102.878667,174.5,35,4.687615,1,11.607777,11.607777
1:19:10 PM,29.238,101.541,172.6,-3,0.997531,102.929274,175.2,35,4.660113,1,11.657328,11.657328
1:19:11 PM,29.238,101.541,173.6,-3,0.997531,103.082599,176.2,35,4.624198,1,11.707065,11.707065
1:19:12 PM,29.238,101.541,173.9,-3,0.997531,103.039442,176.5,35,4.649975,1,11.756952,11.756952
1:19:13 PM,29.238,101.541,174.5,-3,0.997531,103.178025,177.1,35,4.67173,1,11.806986,11.806986
1:19:14 PM,29.238,101.541,174.8,-3,0.997531,103.217738,177.4,35,4.627689,1,11.857196,11.857196
1:19:15 PM,29.238,101.541,174.8,-3,0.997531,103.326547,177.4,35,4.568139,1,11.907439,11.907439
1:19:16 PM,29.238,101.541,175.2,-3,0.997531,103.369991,177.8,35,4.511194,1,11.957721,11.957721
1:19:17 PM,29.238,101.541,175.1,-3,0.997531,103.509976,177.7,35,4.585813,1,12.008086,12.008086
1:19:18 PM,29.238,101.541,175.3,-3,0.997531,103.632863,177.9,35,4.671437,1,12.058435,12.058435
1:19:19 PM,29.238,101.541,175.5,-3,0.997531,103.580173,178.1,35,4.570738,1,12.108809,12.108809
1:19:20 PM,29.238,101.541,175.9,-3,0.997531,103.720173,178.5,35,4.518279,1,12.159243,12.159243
1:19:21 PM,29.238,101.541,176.3,-3,0.997531,103.754382,178.9,35,4.529345,1,12.209804,12.209804
1:19:22 PM,29.238,101.541,176.6,-3,0.997531,103.86087,179.2,35,4.4879,1,12.260438,12.260438
1:19:23 PM,29.238,101.541,176.5,-3,0.997531,103.92419,179.1,35,4.465716,1,12.311083,12.311083
1:19:24 PM,29.238,101.541,177.6,-3,0.997531,104.031659,180.2,35,4.535783,1,12.36195,12.36195
1:19:25 PM,29.238,101.541,178,-3,0.997531,103.979931,180.6,35,4.527781,1,12.413014,12.413014
1:19:26 PM,29.238,101.541,178.8,-3,0.997531,104.165893,181.4,35,4.535435,1,12.464237,12.464237
1:19:27 PM,29.238,101.541,179.2,-3,0.997531,104.256955,181.8,35,4.538574,1,12.515637,12.515637
1:19:28 PM,29.238,101.541,179.2,-3,0.997531,104.379201,181.8,35,4.596619,1,12.567027,12.567027
1:19:29 PM,29.238,101.541,179.6,-3,0.997531,104.387759,182.1,35,4.595718,1,12.618566,12.618566
1:19:30 PM,29.238,101.541,180.1,-3,0.997531,104.505877,182.6,35,4.55115,1,12.670096,12.670096
1:19:31 PM,29.238,101.541,180.1,-3,0.997531,104.597363,182.6,35,4.629204,1,12.721782,12.721782
1:19:32 PM,29.238,101.541,180.1,-3,0.997531,104.660014,182.6,35,4.650211,1,12.773433,12.773433
1:19:33 PM,29.238,101.541,180.6,-3,0.997531,104.674371,183.1,35,4.660762,1,12.825161,12.825161
1:19:34 PM,29.238,101.541,181.3,-3,0.997531,104.789467,183.8,35,4.693488,1,12.877107,12.877107
1:19:35 PM,29.238,101.54,182.1,-3,0.997531,104.81818,184.6,35,4.770724,1,12.929197,12.929197
1:19:36 PM,29.238,101.541,182.4,-3,0.997531,104.933282,184.9,35,4.806363,1,12.981476,12.981476
1:19:37 PM,29.239,101.541,182.7,-3,0.997531,104.976765,185.2,35,4.835495,1,13.033851,13.033851
1:19:38 PM,29.238,101.541,182.7,-3,0.997531,105.081249,185.2,35,4.838593,1,13.086231,13.086231
1:19:39 PM,29.238,101.54,183,-3,0.997531,105.188498,185.5,35,4.830734,1,13.138701,13.138701
1:19:40 PM,29.238,101.541,183.6,-3,0.997531,105.233364,186.1,35,4.728818,1,13.191297,13.191297
1:19:41 PM,29.238,101.541,184.1,-3,0.997531,105.27409,186.6,35,4.712273,1,13.244061,13.244061
1:19:42 PM,29.238,101.54,183.8,-3,0.997531,105.437542,186.3,35,4.739356,1,13.296838,13.296838
1:19:43 PM,29.238,101.54,184.2,-3,0.997531,105.457015,186.7,35,4.814381,1,13.349597,13.349597
1:19:44 PM,29.238,101.54,184.6,-3,0.997531,105.529354,187.1,35,4.647913,1,13.402518,13.402518
1:19:45 PM,29.238,101.54,185,-3,0.997531,105.558767,187.5,35,4.600304,1,13.455502,13.455502
1:19:46 PM,29.238,101.54,185.1,-3,0.997531,105.664663,187.6,35,4.458507,1,13.508591,13.508591
1:19:47 PM,29.238,101.54,184.8,-3,0.997531,105.757867,187.3,35,4.496453,1,13.561677,13.561677
1:19:48 PM,29.238,101.54,185.1,-3,0.997531,105.784241,187.6,35,4.50998,1,13.614752,13.614752
1:19:49 PM,29.238,101.54,185.1,-3,0.997531,105.87952,187.6,35,4.409311,1,13.667832,13.667832
1:19:50 PM,29.239,101.539,185.3,-3,0.997531,105.978535,187.8,35,4.38756,1,13.720916,13.720916
1:19:51 PM,29.239,101.54,185.9,-3,0.997531,106.008364,188.4,35,4.365875,1,13.774166,13.774166
1:19:52 PM,29.239,101.54,186.6,-3,0.997531,106.129345,189.1,35,4.432523,1,13.82758,13.82758
1:19:53 PM,29.239,101.54,187,-3,0.997531,106.240385,189.5,35,4.350489,1,13.881159,13.881159
1:19:54 PM,29.239,101.539,187.4,-3,0.997531,106.278783,189.9,35,4.412876,1,13.934883,13.934883
1:19:55 PM,29.239,101.54,187.3,-3,0.997531,106.383341,189.8,35,4.403998,1,13.988598,13.988598
1:19:56 PM,29.239,101.539,187.4,-3,0.997531,106.435418,189.9,35,4.403848,1,14.042291,14.042291
1:19:57 PM,29.239,101.539,187.9,-3,0.997531,106.508769,190.4,35,4.454888,1,14.096098,14.096098
1:19:58 PM,29.239,101.539,188.2,-3,0.997531,106.610579,190.7,35,4.415991,1,14.149993,14.149993
1:19:59 PM,29.239,101.539,188.7,-3,0.997531,106.718605,191.2,35,4.508781,1,14.204073,14.204073
