date_time,T_room,P_room,CO2_raw,corr_int,corr_slope,temp,CO2_scaled,flow_rate,dTdt,fraction,ug_frac,ug_sum
1:34:47 PM,29.011,100.97,24.1,-2,0.997531,100.015278,26,35,4.520245,1,2.523389,2.523389
1:34:48 PM,29.011,100.97,24.4,-2,0.997531,100.064147,26.3,35,4.46704,1,2.530726,2.530726
1:34:49 PM,29.011,100.97,24.8,-2,0.997531,100.12598,26.7,35,4.348555,1,2.538213,2.538213
1:34:50 PM,29.011,100.97,24.5,-2,0.997531,100.170737,26.4,35,4.372526,1,2.545681,2.545681
1:34:51 PM,29.011,100.971,24.3,-2,0.997531,100.234632,26.2,35,4.334974,1,2.553044,2.553044
1:34:52 PM,29.011,100.971,24.1,-2,0.997531,100.310497,26,35,4.29928,1,2.56037,2.56037
1:34:53 PM,29.011,100.97,24.1,-2,0.997531,100.463916,26,35,4.291837,1,2.567666,2.567666
1:34:54 PM,29.011,100.97,23.9,-2,0.997531,100.472148,25.8,35,4.262005,1,2.574925,2.574925
1:34:55 PM,29.011,100.971,23.9,-2,0.997531,100.541164,25.8,35,4.266841,1,2.582193,2.582193
1:34:56 PM,29.011,100.97,24.1,-2,0.997531,100.571898,26,35,4.203798,1,2.589487,2.589487
1:34:57 PM,29.011,100.97,24.2,-2,0.997531,100.690175,26.1,35,4.215114,1,2.596828,2.596828
1:34:58 PM,29.011,100.971,24.8,-2,0.997531,100.685373,26.7,35,4.123517,1,2.60429,2.60429
1:34:59 PM,29.011,100.97,24.5,-2,0.997531,100.859029,26.4,35,4.036427,1,2.611761,2.611761
1:35:00 PM,29.011,100.97,24.4,-2,0.997531,100.908229,26.3,35,3.983917,1,2.619165,2.619165
1:35:01 PM,29.011,100.97,24.4,-2,0.997531,101.009745,26.3,35,4.000985,1,2.626571,2.626571
1:35:02 PM,29.011,100.97,24.6,-2,0.997531,101.096927,26.5,35,4.109685,1,2.633995,2.633995
1:35:03 PM,29.011,100.97,24.4,-2,0.997531,101.143763,26.3,35,4.180895,1,2.641401,2.641401
1:35:04 PM,29.011,100.97,24.2,-2,0.997531,101.207996,26.1,35,4.19508,1,2.648782,2.648782
1:35:05 PM,29.011,100.969,24.3,-2,0.997531,101.272301,26.2,35,4.294769,1,2.656127,2.656127
1:35:06 PM,29.011,100.97,24.7,-2,0.997531,101.345081,26.6,35,4.372446,1,2.663557,2.663557
1:35:07 PM,29.011,100.97,24.8,-2,0.997531,101.388868,26.7,35,4.456482,1,2.67106,2.67106
1:35:08 PM,29.011,100.969,25.2,-2,0.997531,101.492468,27.1,35,4.400281,1,2.678628,2.678628
1:35:09 PM,29.011,100.969,24.9,-2,0.997531,101.607676,26.8,35,4.528067,1,2.686183,2.686183
1:35:10 PM,29.011,100.969,25.1,-2,0.997531,101.630259,27,35,4.554992,1,2.693758,2.693758
1:35:11 PM,29.011,100.969,25,-2,0.997531,101.709918,26.9,35,4.496697,1,2.70137,2.70137
1:35:12 PM,29.011,100.969,24.8,-2,0.997531,101.716405,26.7,35,4.401257,1,2.708948,2.708948
1:35:13 PM,29.011,100.969,24.9,-2,0.997531,101.81865,26.8,35,4.342852,1,2.7165,2.7165
1:35:14 PM,29.011,100.969,25,-2,0.997531,101.923647,26.9,35,4.374311,1,2.724052,2.724052
1:35:15 PM,29.011,100.969,25.3,-2,0.997531,101.998888,27.2,35,4.349016,1,2.7317,2.7317
1:35:16 PM,29.011,100.968,25.2,-2,0.997531,102.031019,27.1,35,4.324041,1,2.739371,2.739371
1:35:17 PM,29.011,100.969,24.9,-2,0.997531,102.114126,26.8,35,4.336893,1,2.746923,2.746923
1:35:18 PM,29.011,100.969,25.2,-2,0.997531,102.253019,27.1,35,4.400831,1,2.754524,2.754524
1:35:19 PM,29.011,100.969,25.3,-2,0.997531,102.268057,27.2,35,4.410476,1,2.762168,2.762168
1:35:20 PM,29.012,100.968,25.2,-2,0.997531,102.331329,27.1,35,4.417634,1,2.769825,2.769825
1:35:21 PM,29.011,100.968,24.9,-2,0.997531,102.358348,26.8,35,4.365517,1,2.777391,2.777391
1:35:22 PM,29.012,100.968,24.9,-2,0.997531,102.462003,26.8,35,4.434433,1,2.784927,2.784927
1:35:23 PM,29.012,100.968,24.9,-2,0.997531,102.520849,26.8,35,4.446735,1,2.792488,2.792488
1:35:24 PM,29.012,100.968,24.2,-2,0.997531,102.631996,26.1,35,4.430945,1,2.79992,2.79992
1:35:25 PM,29.012,100.968,24.4,-2,0.997531,102.724056,26.3,35,4.454621,1,2.807305,2.807305
1:35:26 PM,29.012,100.968,24.4,-2,0.997531,102.81368,26.3,35,4.46059,1,2.814725,2.814725
1:35:27 PM,29.012,100.968,24.3,-2,0.997531,102.882778,26.2,35,4.506389,1,2.822133,2.822133
1:35:28 PM,29.011,100.968,24.2,-2,0.997531,102.897816,26.1,35,4.451351,1,2.82947,2.82947
1:35:29 PM,29.012,100.968,24,-2,0.997531,102.951561,25.9,35,4.396199,1,2.836802,2.836802
1:35:30 PM,29.012,100.968,24.4,-2,0.997531,103.076778,26.3,35,4.365748,1,2.844165,2.844165
1:35:31 PM,29.012,100.968,25,-2,0.997531,103.104495,26.9,35,4.304946,1,2.851698,2.851698
1:35:32 PM,29.012,100.968,24.6,-2,0.997531,103.225977,26.5,35,4.313893,1,2.859185,2.859185
1:35:33 PM,29.012,100.968,24.3,-2,0.997531,103.305386,26.2,35,4.344322,1,2.866567,2.866567
1:35:34 PM,29.012,100.968,24.8,-2,0.997531,103.362511,26.7,35,4.288972,1,2.873996,2.873996
1:35:35 PM,29.012,100.968,24.7,-2,0.997531,103.469648,26.6,35,4.343062,1,2.881464,2.881464
1:35:36 PM,29.012,100.967,25.1,-2,0.997531,103.470648,27,35,4.240762,1,2.889014,2.889014
1:35:37 PM,29.012,100.967,25.3,-2,0.997531,103.507608,27.2,35,4.26902,1,2.896645,2.896645
1:35:38 PM,29.012,100.967,25.6,-2,0.997531,103.631177,27.5,35,4.30156,1,2.904341,2.904341
1:35:39 PM,29.012,100.967,26.1,-2,0.997531,103.655467,28,35,4.391124,1,2.912128,2.912128
1:35:40 PM,29.012,100.967,26.1,-2,0.997531,103.763307,28,35,4.419222,1,2.919999,2.919999
1:35:41 PM,29.012,100.967,26.3,-2,0.997531,103.865658,28.2,35,4.423091,1,2.927883,2.927883
1:35:42 PM,29.012,100.967,26.2,-2,0.997531,103.937537,28.1,35,4.332693,1,2.935805,2.935805
1:35:43 PM,29.012,100.967,26.1,-2,0.997531,103.948466,28,35,4.174423,1,2.943712,2.943712
1:35:44 PM,29.012,100.967,25.9,-2,0.997531,104.057699,27.8,35,4.243908,1,2.951547,2.951547
1:35:45 PM,29.012,100.967,26.2,-2,0.997531,104.127213,28.1,35,4.095344,1,2.959416,2.959416
1:35:46 PM,29.012,100.967,26.1,-2,0.997531,104.214839,28,35,4.070974,1,2.967277,2.967277
1:35:47 PM,29.012,100.967,26,-2,0.997531,104.28742,27.9,35,4.111882,1,2.975167,2.975167
1:35:48 PM,29.012,100.967,25.8,-2,0.997531,104.298039,27.7,35,4.176384,1,2.982957,2.982957
1:35:49 PM,29.012,100.967,25.6,-2,0.997531,104.434649,27.5,35,4.247583,1,2.990746,2.990746
1:35:50 PM,29.012,100.967,25.8,-2,0.997531,104.488058,27.7,35,4.231574,1,2.998542,2.998542
1:35:51 PM,29.012,100.967,25.8,-2,0.997531,104.554151,27.7,35,4.213308,1,3.006342,3.006342
1:35:52 PM,29.012,100.967,25.9,-2,0.997531,104.580516,27.8,35,4.222679,1,3.014141,3.014141
1:35:53 PM,29.012,100.967,25.9,-2,0.997531,104.647986,27.8,35,4.127911,1,3.021969,3.021969
1:35:54 PM,29.012,100.967,26.1,-2,0.997531,104.694214,28,35,4.071466,1,3.029843,3.029843
1:35:55 PM,29.012,100.967,26.4,-2,0.997531,104.8401,28.3,35,4.027781,1,3.037775,3.037775
1:35:56 PM,29.012,100.967,26.8,-2,0.997531,104.967189,28.7,35,4.073771,1,3.045807,3.045807
1:35:57 PM,29.012,100.966,26.5,-2,0.997531,104.971627,28.4,35,4.134308,1,3.053785,3.053785
1:35:58 PM,29.012,100.967,26.7,-2,0.997531,105.061355,28.6,35,4.155212,1,3.061796,3.061796
1:35:59 PM,29.012,100.966,27.1,-2,0.997531,105.116157,29,35,4.121226,1,3.069941,3.069941
1:36:00 PM,29.012,100.966,27.3,-2,0.997531,105.189834,29.2,35,4.23813,1,3.078107,3.078107
1:36:01 PM,29.012,100.966,27.4,-2,0.997531,105.249076,29.3,35,4.26737,1,3.086324,3.086324
1:36:02 PM,29.013,100.966,26.9,-2,0.997531,105.414879,28.8,35,4.305722,1,3.094481,3.094481
1:36:03 PM,29.013,100.966,27,-2,0.997531,105.38644,28.9,35,4.334943,1,3.102603,3.102603
1:36:04 PM,29.013,100.966,27.1,-2,0.997531,105.473128,29,35,4.341643,1,3.110725,3.110725
1:36:05 PM,29.013,100.966,27.2,-2,0.997531,105.565632,29.1,35,4.378633,1,3.118899,3.118899
1:36:06 PM,29.013,100.966,27.8,-2,0.997531,105.572822,29.7,35,4.317361,1,3.127111,3.127111
1:36:07 PM,29.013,100.966,27.4,-2,0.997531,105.742777,29.3,35,4.344464,1,3.135425,3.135425
1:36:08 PM,29.013,100.966,27,-2,0.997531,105.771217,28.9,35,4.406708,1,3.143668,3.143668
1:36:09 PM,29.013,100.966,27.5,-2,0.997531,105.831164,29.4,35,4.444397,1,3.151878,3.151878
1:36:10 PM,29.013,100.966,27.6,-2,0.997531,105.891493,29.5,35,4.426491,1,3.160152,3.160152
1:36:11 PM,29.013,100.966,27.6,-2,0.997531,105.995642,29.5,35,4.414548,1,3.168462,3.168462
1:36:12 PM,29.013,100.966,27.9,-2,0.997531,106.029593,29.8,35,4.432945,1,3.176756,3.176756
1:36:13 PM,29.013,100.966,27.9,-2,0.997531,106.127248,29.8,35,4.290531,1,3.185147,3.185147
1:36:14 PM,29.013,100.966,27.8,-2,0.997531,106.199212,29.7,35,4.376211,1,3.193502,3.193502
1:36:15 PM,29.013,100.966,27.8,-2,0.997531,106.244106,29.7,35,4.214249,1,3.201833,3.201833
1:36:16 PM,29.013,100.966,27.7,-2,0.997531,106.374041,29.6,35,4.177442,1,3.210163,3.210163
1:36:17 PM,29.013,100.966,27.5,-2,0.997531,106.412058,29.4,35,4.239192,1,3.218473,3.218473
1:36:18 PM,29.013,100.965,27.4,-2,0.997531,106.449458,29.3,35,4.298223,1,3.226778,3.226778
1:36:19 PM,29.013,100.966,27.6,-2,0.997531,106.582092,29.5,35,4.382713,1,3.235039,3.235039
1:36:20 PM,29.013,100.966,27.7,-2,0.997531,106.635566,29.6,35,4.440394,1,3.243375,3.243375
1:36:21 PM,29.013,100.966,28,-2,0.997531,106.693162,29.9,35,4.480491,1,3.251761,3.251761
1:36:22 PM,29.013,100.966,28.2,-2,0.997531,106.79223,30.1,35,4.542939,1,3.260209,3.260209
1:36:23 PM,29.013,100.966,27.9,-2,0.997531,106.857027,29.8,35,4.491853,1,3.268655,3.268655
1:36:24 PM,29.013,100.966,27.7,-2,0.997531,106.901246,29.6,35,4.340021,1,3.277035,3.277035
1:36:25 PM,29.013,100.966,27.5,-2,0.997531,106.994507,29.4,35,4.280255,1,3.285384,3.285384
1:36:26 PM,29.013,100.966,27.2,-2,0.997531,107.041486,29.1,35,4.308105,1,3.293629,3.293629
1:36:27 PM,29.013,100.966,27.2,-2,0.997531,107.140948,29.1,35,4.258947,1,3.301834,3.301834
1:36:28 PM,29.013,100.966,27.9,-2,0.997531,107.062065,29.8,35,4.169063,1,3.310132,3.310132
1:36:29 PM,29.013,100.966,28,-2,0.997531,107.245169,29.9,35,4.140269,1,3.318574,3.318574
1:36:30 PM,29.013,100.966,28,-2,0.997531,107.286334,29.9,35,4.179371,1,3.327008,3.327008
1:36:31 PM,29.013,100.966,28.3,-2,0.997531,107.421784,30.2,35,4.211183,1,3.335478,3.335478
1:36:32 PM,29.013,100.966,28.6,-2,0.997531,107.377554,30.5,35,4.229508,1,3.34404,3.34404
1:36:33 PM,29.013,100.966,28.7,-2,0.997531,107.540786,30.6,35,4.190498,1,3.352644,3.352644
1:36:34 PM,29.013,100.966,28.5,-2,0.997531,107.564125,30.4,35,4.164543,1,3.361212,3.361212
1:36:35 PM,29.013,100.966,28.8,-2,0.997531,107.627573,30.7,35,4.111876,1,3.369823,3.369823
1:36:36 PM,29.013,100.966,28.9,-2,0.997531,107.669747,30.8,35,4.179522,1,3.378487,3.378487
1:36:37 PM,29.014,100.965,28.8,-2,0.997531,107.72669,30.7,35,4.160855,1,3.387161,3.387161
1:36:38 PM,29.014,100.965,28.8,-2,0.997531,107.865614,30.7,35,4.18334,1,3.395813,3.395813
1:36:39 PM,29.014,100.965,28.7,-2,0.997531,107.869746,30.6,35,4.154733,1,3.404456,3.404456
1:36:40 PM,29.014,100.965,28.4,-2,0.997531,107.909173,30.3,35,4.008992,1,3.413025,3.413025
1:36:41 PM,29.014,100.965,28.6,-2,0.997531,108.097177,30.5,35,3.983867,1,3.421549,3.421549
1:36:42 PM,29.014,100.965,28.1,-2,0.997531,108.132166,30,35,3.912273,1,3.430076,3.430076
1:36:43 PM,29.014,100.965,28.6,-2,0.997531,108.228934,30.5,35,3.869149,1,3.438567,3.438567
1:36:44 PM,29.014,100.965,28.6,-2,0.997531,108.320194,30.5,35,3.889536,1,3.447156,3.447156
1:36:45 PM,29.014,100.965,29,-2,0.997531,108.336347,30.9,35,3.759891,1,3.455825,3.455825
1:36:46 PM,29.014,100.965,29.1,-2,0.997531,108.438946,31,35,3.737286,1,3.464492,3.464492
1:36:47 PM,29.014,100.964,29.3,-2,0.997531,108.459855,31.2,35,3.773366,1,3.473277,3.473277
1:36:48 PM,29.014,100.964,29.5,-2,0.997531,108.614989,31.4,35,3.877474,1,3.482108,3.482108
1:36:49 PM,29.014,100.964,29.5,-2,0.997531,108.615297,31.4,35,3.860254,1,3.490932,3.490932
1:36:50 PM,29.014,100.964,29.6,-2,0.997531,108.751224,31.5,35,3.974112,1,3.499783,3.499783
1:36:51 PM,29.014,100.964,29.5,-2,0.997531,108.745712,31.4,35,4.023615,1,3.508644,3.508644
1:36:52 PM,29.014,100.963,28.8,-2,0.997531,108.873756,30.7,35,4.138331,1,3.517385,3.517385
1:36:53 PM,29.014,100.963,28.9,-2,0.997531,108.994233,30.8,35,4.210614,1,3.526006,3.526006
1:36:54 PM,29.014,100.963,29.1,-2,0.997531,108.977387,31,35,4.102129,1,3.534689,3.534689
1:36:55 PM,29.014,100.963,29.2,-2,0.997531,109.033,31.1,35,4.211352,1,3.543402,3.543402
1:36:56 PM,29.014,100.963,29.5,-2,0.997531,109.120542,31.4,35,4.269682,1,3.552175,3.552175
1:36:57 PM,29.014,100.963,29.4,-2,0.997531,109.231762,31.3,35,4.305603,1,3.56099,3.56099
1:36:58 PM,29.014,100.963,29.3,-2,0.997531,109.27673,31.2,35,4.238768,1,3.569784,3.569784
1:36:59 PM,29.014,100.962,29.2,-2,0.997531,109.321698,31.1,35,4.290389,1,3.578571,3.578571
1:37:00 PM,29.014,100.962,29.6,-2,0.997531,109.349508,31.5,35,4.32824,1,3.587395,3.587395
1:37:01 PM,29.014,100.962,29.5,-2,0.997531,109.484108,31.4,35,4.400597,1,3.596298,3.596298
1:37:02 PM,29.014,100.962,29.5,-2,0.997531,109.517055,31.4,35,4.379713,1,3.605153,3.605153
1:37:03 PM,29.014,100.962,29.6,-2,0.997531,109.554828,31.5,35,4.364958,1,3.613982,3.613982
1:37:04 PM,29.014,100.961,29.5,-2,0.997531,109.638262,31.4,35,4.292477,1,3.62284,3.62284
1:37:05 PM,29.014,100.961,29.4,-2,0.997531,109.737177,31.3,35,4.261385,1,3.631704,3.631704
1:37:06 PM,29.014,100.961,29.3,-2,0.997531,109.770129,31.2,35,4.255863,1,3.640522,3.640522
1:37:07 PM,29.014,100.961,29.3,-2,0.997531,109.833653,31.2,35,4.260759,1,3.649307,3.649307
1:37:08 PM,29.014,100.96,29.1,-2,0.997531,109.883459,31,35,4.240864,1,3.658039,3.658039
1:37:09 PM,29.014,100.961,29.1,-2,0.997531,110.038336,31,35,4.260362,1,3.66681,3.66681
1:37:10 PM,29.014,100.96,29.7,-2,0.997531,110.063087,31.6,35,4.126027,1,3.675599,3.675599
1:37:11 PM,29.014,100.96,30.1,-2,0.997531,110.147927,32,35,4.052537,1,3.684563,3.684563
1:37:12 PM,29.014,100.96,30,-2,0.997531,110.216603,31.9,35,4.018097,1,3.693547,3.693547
1:37:13 PM,29.014,100.96,29.9,-2,0.997531,110.293864,31.8,35,4.093236,1,3.702506,3.702506
1:37:14 PM,29.014,100.96,29.9,-2,0.997531,110.362234,31.8,35,4.082091,1,3.711453,3.711453
1:37:15 PM,29.014,100.959,30,-2,0.997531,110.446396,31.9,35,4.015562,1,3.720398,3.720398
1:37:16 PM,29.014,100.96,30.4,-2,0.997531,110.44019,32.3,35,3.984064,1,3.729408,3.729408
1:37:17 PM,29.014,100.959,30.7,-2,0.997531,110.480741,32.6,35,3.956675,1,3.738501,3.738501
1:37:18 PM,29.014,100.959,30.2,-2,0.997531,110.602014,32.1,35,4.031702,1,3.747622,3.747622
1:37:19 PM,29.014,100.959,30.2,-2,0.997531,110.652532,32.1,35,3.865793,1,3.756642,3.756642
1:37:20 PM,29.014,100.959,30,-2,0.997531,110.709193,31.9,35,3.954528,1,3.765631,3.765631
1:37:21 PM,29.014,100.959,30.1,-2,0.997531,110.835685,32,35,3.958934,1,3.774636,3.774636
1:37:22 PM,29.014,100.959,30.2,-2,0.997531,110.866897,32.1,35,3.975416,1,3.783655,3.783655
