date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,23.971649,0,0,0,0,0,0
12:00:01 PM,0,23.960875,0,0,0,0,0,0
12:58:38 PM,1,320,572,572,,,0.62504195,0.003812655
1:15:30 PM,2,400,1081,1653,,,0.570319487,0.002768886
1:32:12 PM,2,480,860,2513,,,0.467671084,0.00273628
1:51:23 PM,3,570,337,2850,,,0.373230321,0.004506827
2:37:00 PM,5,800,253,3103,,,0.317977808,0.00581884
