date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,60.396206,0,0,0,0,0,0
12:00:01 PM,0,60.396654,0,0,0,0,0,0
12:58:39 PM,1,320,512,512,,,0.068490132,0.004987766
1:14:53 PM,2,400,802,1314,,,0.068048207,0.002939466
1:30:58 PM,2,480,935,2249,,,0.040593073,0.002779309
1:48:59 PM,3,570,688,2937,,,0.022369101,0.003851172
2:35:05 PM,5,800,292,3229,,,0.01085,0.004907015
