date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
10:38:53 AM,-1,27.231757,0,0,0,0,0,0
10:38:54 AM,0,27.262148,0,0,0,0,0,0
11:06:55 AM,1,301,162.135,162.135,-30.7,0.1,0.289,0.002
11:41:16 AM,2,338,157.331,319.466,-30.5,0.1,0.266,0.001
11:47:54 AM,3,372,198.165,517.631,-30.5,0.1,0.257,0.002
11:54:27 AM,4,405,183.753,701.384,-30.2,0.1,0.248,0.002
12:02:30 PM,5,446,184.954,886.338,-30.7,0.1,0.232,0.001
1:27:00 PM,6,873,174.145,1060.483,-30.5,0.1,0.218,0.001
