date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,52.060686,0,0,0,0,0,0
12:00:01 PM,0,52.148409,0,0,0,0,0,0
12:44:05 PM,1,325,204.17,204.17,-26.02,0.1,0.909,0.0021
12:56:19 PM,2,385,224.587,428.757,-24.43,0.1,0.8679,0.0019
1:06:57 PM,3,437,230.592,659.349,-23.8,0.1,0.8109,0.0022
1:20:23 PM,4,502,224.587,883.936,-25.26,0.1,0.781,0.0018
2:21:47 PM,5,796,265.421,1149.357,-24.81,0.1,0.7004,0.0019
