date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,46.547366,0,0,0,0,0,0
12:00:01 PM,0,46.605298,0,0,0,0,0,0
1:07:43 PM,1,350,228.19,228.19,-28.28,0.1,0.2332,0.0016
1:21:49 PM,2,420,426.355,654.545,-26.67,0.1,0.1655,0.0011
1:32:44 PM,3,475,542.852,1197.397,-25.84,0.1,0.1348,0.001
1:48:32 PM,4,554,449.174,1646.571,-24.82,0.1,0.0729,0.0009
2:23:36 PM,5,731,128.507,1775.078,-25.16,0.1,0.1427,0.0015
