date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
9:40:24 AM,-1,31.790653,0,0,0,0,0,0
9:40:26 AM,0,32.499793,0,0,0,0,0,0
10:25:22 AM,1,265,138,138,-25.96,0.1,0.9393,0.0053
10:35:10 AM,2,320,242.4,380.4,-25.59,0.1,0.9332,0.006
10:45:05 AM,3,370,314.4,694.8,-25.38,0.1,0.8628,0.0038
10:55:25 AM,4,420,219.6,914.4,-24.98,0.1,0.7859,0.0086
11:53:27 AM,5,705,314.4,1228.8,-26,0.1,0.5847,0.0032
