date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,44.513258,0,0,0,0,0,0
12:00:01 PM,0,44.494909,0,0,0,0,0,0
1:10:33 PM,1,373,453.6177,453.6177,,,0.3731,0.0027
1:22:02 PM,2,436,656.4666,1110.0843,,,0.3666,0.002
1:30:36 PM,3,481,677.0037,1787.088,,,0.364,0.002
1:37:24 PM,4,519,887.1787,2674.2667,,,0.3656,0.0015
2:14:42 PM,5,717,1003.6757,3677.9424,,,0.3664,0.0014
