date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,20.821209,0,0,0,0,0,0
12:00:01 PM,0,20.843923,0,0,0,0,0,0
1:16:36 PM,1,352,267.9431,267.9431,-28.8,0.1,0.3029,0.0014
1:27:59 PM,2,409,231.9131,499.8562,-26.42,0.1,0.1965,0.0011
1:36:42 PM,3,453,246.4452,746.3014,-26.51,0.1,0.1494,0.001
1:46:27 PM,4,502,241.6412,987.9426,-25.8,0.1,0.1425,0.0011
3:17:01 PM,5,959,255.813,1243.7556,-25.38,0.1,0.1721,0.0013
