date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
9:55:50 AM,-1,25.189146,0,0,0,0,0,0
9:55:51 AM,0,25.150667,0,0,0,0,0,0
10:53:47 AM,1,311,171.743,171.743,-30.6,0.1,0.600,0.002
11:01:38 AM,2,351,160.934,332.677,-30.5,0.1,0.604,0.002
11:07:32 AM,3,381,169.341,502.018,-30.7,0.1,0.598,0.003
11:14:08 AM,4,414,182.552,684.57,-29.8,0.1,0.573,0.002
11:24:01 AM,5,464,195.763,880.333,-30,0.1,0.548,0.002
1:05:07 PM,6,972,246.205,1126.538,-31.1,0.1,0.509,0.002
