date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,53.565676,0,0,0,0,0,0
12:00:01 PM,0,53.590132,0,0,0,0,0,0
12:42:49 PM,1,312,31.959,31.959,,,0.949,0.0024
12:54:48 PM,2,371,37.788,69.747,,,0.9464,0.0019
1:04:57 PM,3,420,43.818,113.565,,,0.885,0.0018
1:13:45 PM,4,464,38.793,152.358,,,0.8628,0.0019
2:18:32 PM,5,787,90.852,243.21,,,0.8449,0.0028
