date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,56.456996,0,0,0,0,0,0
12:00:01 PM,0,56.493611,0,0,0,0,0,0
1:12:58 PM,1,375,493.1306,493.1306,-19.2,0.1,0.3561,0.0066
1:37:32 PM,2,497,273.828,766.9586,-20.6,0.1,0.3618,0.0119
1:51:17 PM,3,566,840.7,1607.6586,-20.4,0.1,0.3636,0.004
2:01:59 PM,4,620,834.2146,,,,0.3658,0.01
2:27:36 PM,5,748,827.7292,2435.3878,-17.8,0.1,0.368,0.005
