date_time,fraction,ug_frac,d13C,d13C_std,Fm,Fm_std
9:52:07 AM,-1,0,0,0,0,0
10:23:35 AM,0,0,0,0,0,0
10:57:37 AM,1,503.11,-25.79,0.1,0.3148,0.0017
11:03:56 AM,2,431.07,-25.18,0.1,0.2955,0.0014
11:13:40 AM,3,656.55,-25.38,0.1,0.2837,0.0014
11:26:05 AM,4,517.11,-25.47,0.1,0.2832,0.0014
12:08:04 PM,5,427.13,-24.61,0.1,0.3169,0.0017
