date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,37.170933,0,0,0,0,0,0
12:00:01 PM,0,37.228356,0,0,0,0,0,0
1:06:53 PM,1,348,128.507,128.507,-25.35,0.1,0.6978,0.0018
1:18:51 PM,2,407,126.105,254.612,-21.66,0.1,0.6303,0.0029
1:32:54 PM,3,477,246.205,500.817,-18.97,0.1,0.5241,0.0015
1:46:09 PM,4,543,308.657,809.474,-16.17,0.1,0.3903,0.0013
2:13:03 PM,5,678,176.547,986.021,-12.74,0.1,0.1958,0.0012
