date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
9:31:25 AM,-1,100.183241,0,0,0,0,0,0
9:31:26 AM,0,100.419621,0,0,0,0,0,0
10:17:21 AM,1,355,177.6605072,177.6605072,-26.58,0.1,0.909,0.0021
10:32:06 AM,2,428,129.4215615,307.0820687,-27.12,0.1,0.7535,0.0023
10:46:29 AM,3,501,128.6371884,435.7192571,-27.51,0.1,0.28,0.0016
10:56:12 AM,4,550,149.030889,584.7501461,-26.51,0.1,0.0807,0.0013
11:06:11 AM,5,600,139.8798695,724.6300156,-25.76,0.1,0.03,0.0012
11:18:40 AM,6,663,141.187158,865.8171736,-24.73,0.1,0.0237,0.0012
12:14:45 PM,7,940,106.5440128,972.3611863,-23.39,0.1,0.0486,0.0025
