date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,0,0,0,0,0,0,0
12:00:01 PM,0,0,0,0,0,0,0,0
1:02:04 PM,1,300,223.386,223.386,-27.15,0.1,0.9728,0.0031
1:15:50 PM,2,369,287.039,510.425,-25.65,0.1,0.9062,0.0019
1:26:15 PM,3,420,307.456,817.881,-23.33,0.1,0.7986,0.0019
1:42:58 PM,4,504,297.848,1115.729,-24.35,0.1,0.7488,0.0015
2:32:59 PM,5,755,257.014,1372.743,-24.64,0.1,0.5815,0.0021
