date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,84.805637,0,0,0,0,0,0
12:00:01 PM,0,84.767127,0,0,0,0,0,0
1:00:56 PM,1,320,122.502,122.502,-29.86,0.1,0.5758,0.0027
1:37:27 PM,2,497,293.044,415.546,-26.66,0.1,0.4852,0.0024
1:55:31 PM,3,586,290.642,706.188,-28.36,0.1,0.4655,0.0019
2:14:51 PM,4,673,290.642,996.83,-28.54,0.1,0.4991,0.0019
2:38:53 PM,5,801,117.698,1114.528,-27.55,0.1,0.3665,0.0021
