date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,67.190134,0,0,0,0,0,0
12:00:01 PM,0,67.28863,0,0,0,0,0,0
12:51:00 PM,1,362,180.15,180.15,,,0.8551,0.0024
1:04:39 PM,2,432,162.135,342.285,-24.14,0.1,0.8625,0.0021
1:16:20 PM,3,492,157.331,499.616,-23.7,0.1,0.8118,0.0018
1:31:54 PM,4,572,180.15,679.766,-24.57,0.1,0.7398,0.0017
2:29:03 PM,5,858,146.522,826.288,-24.52,0.1,0.6084,0.0023
