date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,102.709596,0,0,0,0,0,0
12:00:01 PM,0,102.66992,0,0,0,0,0,0
12:48:29 PM,1,349,199.366,199.366,-26.78,0.1,0.9108,0.0022
1:00:28 PM,2,411,190.959,390.325,-24.39,0.1,0.8927,0.0021
1:10:07 PM,3,461,199.366,589.691,-23.69,0.1,0.85,0.0021
1:24:08 PM,4,533,259.416,849.107,-24.61,0.1,0.8009,0.0019
2:24:10 PM,5,835,332.677,1181.784,-25.96,0.1,0.7034,0.0025
