date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
1:38:15 PM,-1,93.387883,0,0,0,0,0,0
1:38:16 PM,0,93.588478,0,0,0,0,0,0
2:29:03 PM,1,351,359.41126,359.41126,-26,0.1,0.3335,0.0024
2:43:41 PM,2,430,413.99671,773.40797,-26.3,0.1,0.3222,0.0022
2:57:17 PM,3,497,351.97707,1125.38504,-25.1,0.1,0.318,0.0017
3:14:42 PM,4,582,357.87398,1483.25902,-25.5,0.1,0.3077,0.0015
4:26:14 PM,5,948,199.66625,1682.92527,-25,0.1,0.2795,0.0029
