date_time,fraction,ug_frac,d13C,d13C_std,Fm,Fm_std
4:02:57 PM,-1,0,0,0,0,0
4:21:59 PM,0,0,0,0,0,0
5:00:22 PM,1,331.53,-27.03,0.1,0.8302,0.0025
5:08:55 PM,2,287.04,-27,0.1,0.8187,0.0022
5:18:22 PM,3,329.79,-27.33,0.1,0.8133,0.002
5:30:50 PM,4,290.26,-27.28,0.1,0.7915,0.0024
6:14:54 PM,5,168.2,-26.49,0.1,0.7223,0.0021
