date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,58.911243,0,0,0,0,0,0
12:00:01 PM,0,58.923045,0,0,0,0,0,0
12:58:42 PM,1,308,198.165,198.165,-29.23,0.1,0.5377,0.0027
1:10:51 PM,2,369,288.24,486.405,-28.24,0.1,0.527,0.002
1:19:32 PM,3,412,288.24,774.645,-28.33,0.1,0.4629,0.0019
1:29:40 PM,4,463,362.702,1137.347,-28.29,0.1,0.4121,0.0016
1:54:51 PM,5,589,440.767,1578.114,-27.04,0.1,0.3111,0.0015
2:33:32 PM,6,782,222.185,1800.299,-24.42,0.1,0.1476,0.0014
