date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
9:31:40 AM,-1,24.546425,0,0,0,0,0,0
9:31:41 AM,0,24.494122,0,0,0,0,0,0
10:42:59 AM,1,310.5165617,340.4,340.4,,,1.005567286,0.026788196
10:50:00 AM,2,345.0855522,299.6,640,,,1.009596409,0.026395771
10:59:00 AM,3,389.353283,375.4,1015.4,,,1.113527118,0.029283184
11:08:59 AM,4,438.9761551,347.9,1363.3,,,1.000091811,0.026683443
11:21:00 AM,5,499.4076644,322.5,1685.8,,,0.926844422,0.024628955
12:05:59 PM,6,725.7719498,309.9,1995.7,,,0.893371708,0.024595537
