date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
7:51:40 PM,-1,17.64995,0,0,0,0,0,0
7:51:41 PM,0,17.933878,0,0,0,0,0,0
9:02:18 PM,1,338.5722336,336.7,336.7,,,0.98157282,0.024077703
9:10:28 PM,2,375.5126833,332.9,669.6,,,1.001080466,0.024726139
9:25:34 PM,3,446.2988525,330,999.6,,,0.908527523,0.022197709
9:45:17 PM,4,574.2823828,268,1267.6,,,0.806112382,0.029089397
10:46:39 PM,5,859.4106953,288,1555.6,,,0.358411904,0.017732198
