date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,80.50957,0,0,0,0,0,0
12:00:01 PM,0,80.48598,0,0,0,0,0,0
12:59:14 PM,1,320,252,252,,,0.560675361,0.007258837
1:15:27 PM,2,400,607,859,,,0.423973045,0.003641745
1:31:32 PM,2,480,962,1821,,,0.242101286,0.002350791
1:49:31 PM,3,570,628,2449,,,0.175464037,0.002774049
2:34:41 PM,5,800,376,2825,,,0.189897229,0.004633369
