date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
9:07:30 AM,-1,130.0853,0,0,0,0,0,0
9:07:31 AM,0,130.045904,0,0,0,0,0,0
9:49:07 AM,1,356,54.48,54.48,-26.92,0.1,0.9746,0.0069
10:08:11 AM,2,450,43.44,97.92,-28.06,0.1,0.6075,0.0058
10:36:29 AM,3,595,50.76,148.68,-27.48,0.1,0.0784,0.0014
10:53:25 AM,4,680,63.48,212.16,-24.38,0.1,0.0316,0.0008
11:41:28 AM,5,925,57.84,270,-25,0.1,0.0774,0.0032
