date_time,fraction,ug_frac,d13C,d13C_std,Fm,Fm_std
9:53:55 AM,-1,0,0,0,0,0
9:53:56 AM,0,0,0,0,0,0
10:24:37 AM,1,52.753052,-28.99,0.1,0.4741,0.0031
10:40:56 AM,2,109.886764,-25.29,0.1,0.4497,0.0021
10:46:19 AM,3,55.517465,-24.67,0.1,0.441,0.0026
10:59:50 AM,4,150.735172,-23,0.1,0.4543,0.0018
11:05:33 AM,5,83.453686,-22.85,0.1,0.4524,0.0019
11:37:22 AM,6,131.537206,-21.92,0.1,0.4429,0.0019
