date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
1:56:08 PM,-1,100.190294,0,0,0,0,0,0
2:06:02 PM,0,150.224835,0,0,0,0,0,0
2:42:14 PM,1,330.517568,69.9,69.9,,,1.013101895,0.007945439
3:10:22 PM,2,470.422308,66.3,136.2,,,0.700289066,0.006964541
3:23:58 PM,3,538.331902,80.3,216.5,,,0.05662887,0.00216331
3:32:18 PM,4,580.157392,85.9,302.4,,,0.015382627,0.001400406
3:39:56 PM,5,618.402096,65.7,368.1,,,0.01963912,0.001500375
4:35:50 PM,6,899.499681,39.3,407.4,,,0.064648564,0.003951701
