date_time,fraction,ug_frac,d13C,d13C_std,Fm,Fm_std
3:03:54 PM,-1,,0,0,0,0
3:27:17 PM,0,,0,0,0,0
3:58:58 PM,1,631.48,-25.24,0.1,0.47130,0.00120
4:06:15 PM,2,639.86,-24.9,0.1,0.43580,0.00130
4:13:33 PM,3,724.10,-24.33,0.1,0.42250,0.00150
4:22:17 PM,4,697.87,-25.24,0.1,0.41150,0.00110
5:02:15 PM,5,287.69,,,0.4451,0.0020
