date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
8:36:30 AM,-1,125.019482,0,0,0,0,0,0
8:39:29 AM,0,150.11846,0,0,0,0,0,0
9:08:31 AM,1,270.0249,60.609132,60.609132,-30.05,0.1,1.0178,0.0034
9:25:57 AM,2,330.354849,84.646174,145.255305,-28.88,0.1,1.0111,0.0044
9:40:06 AM,3,400.455556,84.048821,229.304126,-27.73,0.1,0.9663,0.0023
9:55:15 AM,4,475.172914,40.250199,269.554324,-26.86,0.1,0.8132,0.0037
10:30:43 AM,5,651.484929,40.743334,310.297658,-25.82,0.1,0.3709,0.0029
10:59:34 AM,6,795.435222,49.985843,360.2835,-22,0.1,0.0398,0.0026
11:34:53 AM,7,965.886826,35.32911,395.612611,-23.19,0.1,0.0287,0.0034
