date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,59.703027,0,0,0,0,0,0
12:00:01 PM,0,59.75823,0,0,0,0,0,0
1:10:14 PM,1,366,518.9521,518.9521,,,0.3895,0.0017
1:17:00 PM,2,400,488.0864,1007.0385,,,0.3845,0.0018
1:22:41 PM,3,428,582.2448,1589.2833,,,0.3857,0.0016
1:29:26 PM,4,462,494.6919,2083.9752,,,0.3853,0.0018
2:30:54 PM,5,775,637.6109,2721.5861,,,0.3843,0.0014
