date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,19.586608,0,0,0,0,0,0
12:00:01 PM,0,19.590288,0,0,0,0,0,0
1:20:31 PM,1,402,441.1273,441.1273,,,0.3696,0.0032
1:38:46 PM,2,493,346.3684,787.4957,-22.6,0.1,0.3585,0.0027
1:45:16 PM,3,526,711.8327,1499.3284,-30,0.1,0.3685,0.0036
1:56:13 PM,4,581,767.0787,2266.4071,-23,0.1,0.3643,0.0022
2:37:59 PM,5,790,1067.5689,3333.976,-23.7,0.1,0.3678,0.0028
