date_time,fraction,Tf,ug_frac,ug_sum,d13C,d13C_std,Fm,Fm_std
12:00:00 PM,-1,56.26351,0,0,0,0,0,0
12:00:01 PM,0,56.254639,0,0,0,0,0,0
12:58:09 PM,1,320,511,511,,,0.641517488,0.004472175
1:14:22 PM,2,400,1000,1511,,,0.694978743,0.004325773
1:30:26 PM,2,480,1277,2788,,,0.725838142,0.003433568
1:48:26 PM,3,570,736,3524,,,0.922270956,0.004707221
2:34:27 PM,5,800,484,4008,,,0.907578715,0.005649065
